Brand,Model,Color,Retail_Price,Release_Date,Price_Premium,Avg_Sale_Price,Date_of_Sale,Time_of_Sale,Sneaker_Size,Sale_Price
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Sunday, February 11, 2018",9:46 PM EST,15,$230 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Sunday, February 11, 2018",5:16 PM EST,11,$270 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Sunday, February 11, 2018",3:13 PM EST,10.5,$251 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Sunday, February 11, 2018",3:13 PM EST,10.5,$250 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Sunday, February 11, 2018",2:45 PM EST,8,$279 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Sunday, February 11, 2018",12:24 PM EST,10.5,$350 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Sunday, February 11, 2018",12:01 PM EST,10,$315 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Sunday, February 11, 2018",11:08 AM EST,9,$300 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Sunday, February 11, 2018",10:34 AM EST,10.5,$315 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Sunday, February 11, 2018",8:58 AM EST,11.5,$295 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",7:28 PM EST,8,$390 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",7:13 PM EST,10,$285 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",6:41 PM EST,10.5,$270 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",6:24 PM EST,11,$260 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",6:15 PM EST,10.5,$315 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",5:15 PM EST,9.5,$300 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",4:07 PM EST,12,$242 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",4:07 PM EST,10,$265 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",4:01 PM EST,10.5,$252 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",3:50 PM EST,9,$315 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",3:26 PM EST,8,$273 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",2:17 PM EST,12,$240 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",2:11 PM EST,11,$269 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",2:08 PM EST,13,$240 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",1:58 PM EST,8,$390 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",1:23 PM EST,10,$315 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",12:58 PM EST,11,$271 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",12:44 PM EST,11,$251 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",11:41 AM EST,7,$200 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",11:12 AM EST,8,$275 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",10:50 AM EST,10.5,$265 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",10:15 AM EST,9,$292 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",10:01 AM EST,10.5,$274 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",9:34 AM EST,10,$260 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",6:10 AM EST,7.5,$285 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",6:10 AM EST,7.5,$286 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",3:12 AM EST,9.5,$305 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Saturday, February 10, 2018",12:06 AM EST,12,$253 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",10:11 PM EST,10,$285 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",10:11 PM EST,10.5,$270 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",8:10 PM EST,11,$265 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",8:10 PM EST,13,$225 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",8:02 PM EST,12,$237 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",7:58 PM EST,10,$275 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",4:54 PM EST,11,$265 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",4:23 PM EST,9,$317 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",4:22 PM EST,12,$250 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",4:15 PM EST,10.5,$264 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",4:06 PM EST,10.5,$275 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",3:51 PM EST,11.5,$255 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",2:54 PM EST,10,$270 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",2:46 PM EST,8,$290 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",2:06 PM EST,12,$255 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",1:34 PM EST,10,$285 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",1:18 PM EST,8,$285 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",1:13 PM EST,11,$240 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",1:11 PM EST,10.5,$274 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",12:29 PM EST,10.5,$300 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",11:58 AM EST,8,$285 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",11:11 AM EST,10.5,$300 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",10:56 AM EST,11,$265 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",10:55 AM EST,9,$300 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",10:33 AM EST,8.5,$308 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",10:18 AM EST,11.5,$268 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",10:17 AM EST,11,$265 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",10:05 AM EST,10,$260 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",9:31 AM EST,8.5,$300 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",9:29 AM EST,10.5,$280 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",6:47 AM EST,8,$279 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",12:52 AM EST,10,$250 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",12:31 AM EST,10.5,$280 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Friday, February 9, 2018",12:13 AM EST,11,$265 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",10:05 PM EST,10,$284 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",8:08 PM EST,8.5,$305 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",8:06 PM EST,9.5,$300 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",6:59 PM EST,12,$254 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",6:20 PM EST,7.5,$380 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",6:04 PM EST,11,$253 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",5:44 PM EST,10,$277 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",5:24 PM EST,13,$230 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",5:05 PM EST,11.5,$260 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",5:03 PM EST,10,$284 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",4:38 PM EST,8.5,$285 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",4:19 PM EST,11.5,$255 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",4:13 PM EST,9,$317 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",4:10 PM EST,10,$289 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",4:07 PM EST,8.5,$287 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",3:21 PM EST,13,$240 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",2:14 PM EST,9.5,$311 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",2:11 PM EST,11,$255 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",2:10 PM EST,8.5,$304 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",1:48 PM EST,9.5,$300 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",1:44 PM EST,9.5,$305 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",1:41 PM EST,11,$264 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",1:33 PM EST,10.5,$270 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",12:14 PM EST,12,$240 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",12:13 PM EST,11.5,$265 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",12:11 PM EST,10,$325 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",12:07 PM EST,13,$250 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",12:04 PM EST,9.5,$290 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",11:36 AM EST,10.5,$279 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",11:33 AM EST,10.5,$272 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",10:56 AM EST,12,$240 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",10:41 AM EST,9.5,$311 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",10:32 AM EST,8,$375 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",10:26 AM EST,9,$317 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",10:13 AM EST,12,$245 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",10:04 AM EST,10.5,$267 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",10:03 AM EST,9.5,$305 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",10:03 AM EST,8.5,$287 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",9:55 AM EST,13,$245 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",9:45 AM EST,10,$250 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",9:44 AM EST,11.5,$245 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",9:43 AM EST,10,$270 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",8:51 AM EST,10.5,$270 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",8:17 AM EST,8.5,$300 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Thursday, February 8, 2018",12:24 AM EST,10,$270 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",10:04 PM EST,9,$309 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",10:04 PM EST,8,$275 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",10:03 PM EST,9.5,$295 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",10:02 PM EST,10.5,$253 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",8:52 PM EST,13,$248 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",7:52 PM EST,13,$240 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",7:50 PM EST,10,$283 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",7:35 PM EST,12,$325 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",7:01 PM EST,11.5,$250 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",6:06 PM EST,8,$295 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",6:00 PM EST,10,$283 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",5:44 PM EST,11,$240 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",4:53 PM EST,11.5,$259 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",4:18 PM EST,11,$245 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",4:01 PM EST,10.5,$251 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",3:39 PM EST,8,$275 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",3:27 PM EST,10.5,$250 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",2:49 PM EST,9,$290 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",2:49 PM EST,8,$265 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",2:41 PM EST,11.5,$256 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",2:34 PM EST,12.5,$215 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",2:14 PM EST,10.5,$265 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",2:12 PM EST,7,$310 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",1:55 PM EST,8,$281 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",1:46 PM EST,10.5,$258 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",1:28 PM EST,12,$239 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",1:27 PM EST,13,$250 
Air Jordan,Jordan 1 Retro Royal (2017),BLACK/VARSITY ROYAL-WHITE,$160 ,4/1/17,43.80%,$277 ,"Wednesday, February 7, 2018",12:50 PM EST,9,$307 
